TIMESTAMP,POWER
20131101 1:00,0.3604508821751111
20131101 2:00,0.3658661080200702
20131101 3:00,0.36655075267652654
20131101 4:00,0.36097491379009433
20131101 5:00,0.3745393669111433
20131101 6:00,0.377274043390347
20131101 7:00,0.3408250995754894
20131101 8:00,0.2320422457376759
20131101 9:00,0.1638136479987373
20131101 10:00,0.03804773095795712
20131101 11:00,0.000717248528977879
20131101 12:00,0.04787633417206763
20131101 13:00,0.06669070895138066
20131101 14:00,0.030436532050369863
20131101 15:00,-0.020075578642581707
20131101 16:00,0.05323611672901524
20131101 17:00,0.07582389691009539
20131101 18:00,0.09808832011497914
20131101 19:00,0.0693575498051226
20131101 20:00,-0.018467451758218373
20131101 21:00,0.0059180552542451165
20131101 22:00,0.08096934949724191
20131101 23:00,0.14112737393460525
20131102 0:00,0.2038036398553199
20131102 1:00,0.43230681594135706
20131102 2:00,0.48178699096529637
20131102 3:00,0.5476398237149889
20131102 4:00,0.6204818221846453
20131102 5:00,0.6487506452091667
20131102 6:00,0.6038505652547641
20131102 7:00,0.5435431708128953
20131102 8:00,0.516615287963172
20131102 9:00,0.5195394810872083
20131102 10:00,0.4690712373384757
20131102 11:00,0.41869583414133454
20131102 12:00,0.3385669174812484
20131102 13:00,0.47410331632264097
20131102 14:00,0.573711194882228
20131102 15:00,0.32822278328793747
20131102 16:00,0.3781657703585082
20131102 17:00,0.48470991179093265
20131102 18:00,0.5382175279810475
20131102 19:00,0.47776421387572904
20131102 20:00,0.40253787830911536
20131102 21:00,0.4445585521223426
20131102 22:00,0.5230787307946887
20131102 23:00,0.5148468826681689
20131103 0:00,0.5043833785609753
20131103 1:00,0.44809078994327506
20131103 2:00,0.45800115168612726
20131103 3:00,0.5914702546175636
20131103 4:00,0.6239919209811831
20131103 5:00,0.602749884342084
20131103 6:00,0.6016546469300708
20131103 7:00,0.5986502108989922
20131103 8:00,0.5944702092974359
20131103 9:00,0.5306517753879252
20131103 10:00,0.4615496347821572
20131103 11:00,0.39565265330740973
20131103 12:00,0.5364682949511477
20131103 13:00,0.5514593744095175
20131103 14:00,0.5903544244266759
20131103 15:00,0.6437853970752916
20131103 16:00,0.6824170051318927
20131103 17:00,0.7083299645562748
20131103 18:00,0.7293298279321769
20131103 19:00,0.7443917861141849
20131103 20:00,0.7627975084475549
20131103 21:00,0.7975615579927384
20131103 22:00,0.8624660010133369
20131103 23:00,0.801670187456905
20131104 0:00,0.7100988895490463
20131104 1:00,0.6658586031183396
20131104 2:00,0.5812205240166546
20131104 3:00,0.5107597686327572
20131104 4:00,0.43506748421097213
20131104 5:00,0.39660596008450866
20131104 6:00,0.38806023049222643
20131104 7:00,0.3899329221206861
20131104 8:00,0.40465628683537436
20131104 9:00,0.3046207010336978
20131104 10:00,0.3438561688054346
20131104 11:00,0.4114236241995028
20131104 12:00,0.45505762127406696
20131104 13:00,0.4864598215239158
20131104 14:00,0.5157612022316349
20131104 15:00,0.537890861964901
20131104 16:00,0.5751099174508489
20131104 17:00,0.6091935983101278
20131104 18:00,0.5986276700626034
20131104 19:00,0.5714093425693314
20131104 20:00,0.5535159057030903
20131104 21:00,0.6259239092521192
20131104 22:00,0.6861514009222203
20131104 23:00,0.702505448730868
20131105 0:00,0.6163765529921938
20131105 1:00,0.43725783033649007
20131105 2:00,0.3361516889909099
20131105 3:00,0.26185580520726426
20131105 4:00,0.2066899112123483
20131105 5:00,0.16319082127655943
20131105 6:00,0.11362542850706325
20131105 7:00,0.09643294083400589
20131105 8:00,0.1717679974139904
20131105 9:00,0.25502249611484723
20131105 10:00,0.33285206734911926
20131105 11:00,0.32642127355649286
20131105 12:00,0.3188434070231795
20131105 13:00,0.32415231667061944
20131105 14:00,0.3287090125663634
20131105 15:00,0.329812218644796
20131105 16:00,0.3106332302028706
20131105 17:00,0.29806941787818886
20131105 18:00,0.30863785553821915
20131105 19:00,0.3253528993407473
20131105 20:00,0.3366031002106611
20131105 21:00,0.41616704682170835
20131105 22:00,0.42931732368523795
20131105 23:00,0.4861736056156974
20131106 0:00,0.4839909058096204
20131106 1:00,0.38601167599301284
20131106 2:00,0.3149373533020575
20131106 3:00,0.2658675633727839
20131106 4:00,0.2490481159517327
20131106 5:00,0.2506342823444102
20131106 6:00,0.2460184297342501
20131106 7:00,0.23376887429297444
20131106 8:00,0.16888680003672585
20131106 9:00,0.16938582545060843
20131106 10:00,0.14020389382756338
20131106 11:00,0.26512762743182205
20131106 12:00,0.24500023827643758
20131106 13:00,0.3774541338072758
20131106 14:00,0.4625200669688571
20131106 15:00,0.5008524305447744
20131106 16:00,0.47122575274739426
20131106 17:00,0.35827176544191996
20131106 18:00,0.23316676575041823
20131106 19:00,0.1882172393337977
20131106 20:00,0.20676255973049695
20131106 21:00,0.26600991775164406
20131106 22:00,0.14948261720536213
20131106 23:00,0.11297205431491394
20131107 0:00,0.2500418443338037
20131107 1:00,0.3563275134707454
20131107 2:00,0.4258889153413497
20131107 3:00,0.33667514263950143
20131107 4:00,0.4025765779064682
20131107 5:00,0.48846452301777527
20131107 6:00,0.5974442674541962
20131107 7:00,0.7927127714291904
20131107 8:00,0.7094868633753655
20131107 9:00,0.4142664688695836
20131107 10:00,0.13097557386348477
20131107 11:00,-0.04547943003581394
20131107 12:00,0.36379591316946885
20131107 13:00,0.39683660289060757
20131107 14:00,0.4299226390861796
20131107 15:00,0.24468026123593095
20131107 16:00,0.572730688880464
20131107 17:00,0.6407948821453706
20131107 18:00,0.6851925396484271
20131107 19:00,0.6427572330154923
20131107 20:00,0.6712163377654818
20131107 21:00,0.6661606735843606
20131107 22:00,0.73850591477665
20131107 23:00,0.789203960892708
